ID DEPARTAMENTO,DEPARTAMENTO,ID MUNICIPIO,MUNICIPIO,ID LOCALIDAD,LOCALIDAD,AÑO SERVICIO,MES SERVICIO,ENERGÍA ACTIVA,ENERGÍA REACTIVA,POTENCIA MÁXIMA,DÍA DE DEMANDA MÁXIMA,FECHA DE DEMANDA MÁXIMA,PROMEDIO DIARIO EN HORAS
52,Nariño,52835,San Andrés de Tumaco,52835016,Pital De La Costa (Tumaco - Nariño),2021,8,20977,11894.0,96.0,Martes,2021-08-31 19:30:00,8.56
52,Nariño,52835,San Andrés de Tumaco,52835217,San Juan De La Costa (San Andrés De Tumaco - Nariño),2021,8,23247,8498.0,134.4,Sábado,2021-08-21 18:45:00,7.41
52,Nariño,52696,Santa Bárbara (Iscuandé),52696014,La Ensenada (Santa Bárbara (Iscuandé) - Nariño),2021,8,2474,1349.0,17.54,Domingo,2021-08-01 20:00:00,5.4
52,Nariño,52696,Santa Bárbara (Iscuandé),52696022,Secadero (Santa Bárbara (Iscuandé) - Nariño),2021,8,2899,2219.0,14.54,Sábado,2021-08-21 00:15:00,8.57
86,Putumayo,86573,Puerto Leguízamo,86573009,Piñuña Negro (Puerto Leguízamo - Putumayo),2021,8,4394,2594.0,28.8,Sábado,2021-08-28 18:30:00,7.0
86,Putumayo,86573,Puerto Leguízamo,86573000,Puerto Leguízamo (Puerto Leguízamo - Putumayo),2021,8,961358,369644.0,1975.95,Jueves,2021-08-26 14:15:00,23.59
76,Valle del Cauca,76109,Buenaventura,76109032,San Francisco Naya (Buenaventura - Valle Del Cauca),2021,8,5921,2588.0,30.14,Lunes,2021-08-30 23:30:00,8.0
97,Vaupés,97161,Carurú,97161000,Carurú (Carurú - Vaupés),2021,8,19390,3104.0,74.45,Martes,2021-08-24 19:00:00,12.19
97,Vaupés,97001,Mitú,97001000,Mitú (Mitú - Vaupés),2021,8,1273403,390768.0,2696.34,Miércoles,2021-08-11 23:45:00,23.58
97,Vaupés,97666,Taraira,97666000,Taraira (Taraira - Vaupés),2021,8,30762,9153.0,123.46,Martes,2021-08-24 00:30:00,10.5
99,Vichada,99773,Cumaribo,99773000,Cumaribo (Cumaribo - Vichada),2021,8,294302,126008.0,662.2,Jueves,2021-08-26 14:45:00,23.59
99,Vichada,99524,La Primavera,99524000,La Primavera (La Primavera - Vichada),2021,8,312980,139626.0,611.82,Miércoles,2021-08-18 15:45:00,23.59
99,Vichada,99001,Puerto Carreño,99001002,Casuarito (Puerto Carreño - Vichada),2021,8,23993,9524.0,114.05,Domingo,2021-08-29 19:00:00,8.49
99,Vichada,99001,Puerto Carreño,99001000,Puerto Carreño (Puerto Carreño - Vichada),2021,8,2225164,745045.0,4172.08,Viernes,2021-08-27 13:15:00,24.0
99,Vichada,99624,Santa Rosalía,99624000,Santa Rosalía (Santa Rosalía - Vichada),2021,8,134645,70101.0,346.37,Jueves,2021-08-26 18:45:00,18.12
91,Amazonas,91001,Leticia,91001000,Leticia (Leticia - Amazonas),2021,7,3468354,1081769.0,6995.84,Viernes,2021-07-23 14:30:00,24.0
91,Amazonas,91540,Puerto Nariño,91540000,Puerto Nariño (Puerto Nariño - Amazonas),2021,7,101229,35227.0,216.48,Viernes,2021-07-09 19:00:00,24.0
91,Amazonas,91798,Tarapacá (Anm),91798000,Tarapacá (Tarapacá (Anm) - Amazonas),2021,7,22753,10194.0,83.81,Viernes,2021-07-23 19:30:00,10.16
5,Antioquia,5873,Vigía del Fuerte,5873002,Vegáez (Vigía Del Fuerte - Antioquia),2021,7,5563,339.0,41.95,Miércoles,2021-07-07 19:15:00,8.15
5,Antioquia,5873,Vigía del Fuerte,5873000,Vigía Del Fuerte (Vigía Del Fuerte - Antioquia),2021,7,107662,47536.0,312.22,Miércoles,2021-07-07 19:15:00,12.59
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88001,San Andrés,88001000,San Andrés (San Andrés - Archipiélago De San Andrés Y Providencia),2021,7,17991705,4904871.0,29462.66,Lunes,2021-07-19 15:45:00,24.0
13,Bolívar,13001,Cartagena De Indias,13001007,Isla Fuerte (Cartagena De Indias - Bolívar),2021,7,28819,15362.0,172.02,Sábado,2021-07-17 22:45:00,7.09
13,Bolívar,13001,Cartagena De Indias,13001037,Isla Múcura (Cartagena De Indias - Bolívar),2021,7,6984,2342.0,21.15,Domingo,2021-07-04 14:15:00,14.37
13,Bolívar,13001,Cartagena De Indias,13001017,Santa Cruz Del Islote (Cartagena De Indias - Bolívar),2021,7,20586,7161.0,48.42,Martes,2021-07-13 22:30:00,18.7
18,Caquetá,18150,Cartagena Del Chairá,18150001,Remolino Del Caguán (Cartagena Del Chaira - Caquetá),2021,7,15208,6995.0,75.91,Sábado,2021-07-17 18:30:00,9.0
18,Caquetá,18753,San Vicente del Caguán,18753002,Guacamayas (San Vicente del Caguán - Caquetá),2021,7,10049,5073.0,40.03,Sábado,2021-07-24 19:15:00,17.7
18,Caquetá,18753,San Vicente del Caguán,18753015,Guayabal (San Vicente Del Caguán - Caquetá),2021,7,5762,2817.0,37.36,Sábado,2021-07-10 00:15:00,6.4
18,Caquetá,18753,San Vicente del Caguán,18753009,Puerto Betania (San Vicente Del Caguán - Caquetá),2021,7,5230,2088.0,42.8,Jueves,2021-07-08 19:30:00,5.3
85,Casanare,85430,Trinidad,85430001,Bocas Del Pauto (Trinidad - Casanare),2021,7,12206,6910.0,86.46,Sábado,2021-07-17 19:00:00,6.17
19,Cauca,19318,Guapi,19318008,Limones (Guapi - Cauca),2021,7,8397,3349.0,35.81,Viernes,2021-07-02 19:00:00,9.33
19,Cauca,19318,Guapi,19318013,San Antonio De Guajuí (Guapi - Cauca),2021,7,11919,5301.0,48.77,Miércoles,2021-07-21 19:00:00,9.46
19,Cauca,19418,López de Micay,19418024,Betania - Naya (López (Micay) - Cauca),2021,7,5777,2059.0,30.12,Domingo,2021-07-25 19:00:00,7.24
19,Cauca,19418,López de Micay,19418033,Boca Grande (López (Micay) - Cauca),2021,7,4135,854.0,29.56,Martes,2021-07-06 19:15:00,5.31
19,Cauca,19418,López de Micay,19418038,Isla De Gallo (López De Micay - Cauca),2021,7,3920,1615.0,24.22,Viernes,2021-07-30 19:00:00,6.29
19,Cauca,19418,López de Micay,19418007,La Concha - Concepción Naya (Lopez (Micay) - Cauca),2021,7,1034,247.0,14.32,Sábado,2021-07-31 18:15:00,3.08
19,Cauca,19418,López de Micay,19418009,Noanamito (López De Micay - Cauca),2021,7,7660,2416.0,40.0,Sábado,2021-07-31 21:00:00,8.11
19,Cauca,19418,López de Micay,19418012,San Antonio De Chuaré (López De Micay - Cauca),2021,7,7440,2566.0,55.55,Domingo,2021-07-25 19:30:00,5.26
19,Cauca,19418,López de Micay,19418015,San Isidro (López De Micay - Cauca),2021,7,897,334.0,5.98,Sábado,2021-07-31 17:30:00,6.23
19,Cauca,19418,López de Micay,19418019,Zaragoza (Lopez De Micay - Cauca),2021,7,9865,4618.0,70.4,Viernes,2021-07-23 20:30:00,7.14
19,Cauca,19809,Timbiquí,19809010,Comunidad De Chete (Timbiquí - Cauca),2021,7,5521,2254.0,33.82,Jueves,2021-07-15 20:30:00,6.25
19,Cauca,19809,Timbiquí,19809003,Coteje (Timbiquí - Cauca),2021,7,7378,4256.0,34.84,Sábado,2021-07-10 19:30:00,8.03
19,Cauca,19809,Timbiquí,19809026,Los Brazos (Timbiquí - Cauca),2021,7,8936,1727.0,46.87,Sábado,2021-07-17 19:30:00,7.14
19,Cauca,19809,Timbiquí,19809023,Puerto Saija (Timbiquí - Cauca),2021,7,26959,9298.0,172.13,Miércoles,2021-07-28 19:15:00,5.54
19,Cauca,19809,Timbiquí,19809007,San José (Timbiquí - Cauca),2021,7,7033,4386.0,40.25,Martes,2021-07-27 19:45:00,6.36
19,Cauca,19809,Timbiquí,19809008,Santa María (Timbiquí - Cauca),2021,7,15828,6815.0,67.97,Jueves,2021-07-15 21:00:00,9.28
19,Cauca,19809,Timbiquí,19809009,Santa Rosa De Saija (Timbiquí - Cauca),2021,7,4556,2748.0,25.66,Martes,2021-07-13 19:00:00,7.6
27,Chocó,27006,Acandí,27006000,Acandí (Acandí - Chocó),2021,7,514513,198418.0,1253.3,Viernes,2021-07-23 19:45:00,18.53
27,Chocó,27006,Acandí,27006003,Capurganá (Acandí - Choco),2021,7,337622,128121.0,818.4,Domingo,2021-07-04 20:00:00,18.51
27,Chocó,27006,Acandí,27006007,San Francisco (Acandí - Chocó),2021,7,24539,8898.0,122.83,Lunes,2021-07-19 19:45:00,8.44
27,Chocó,27025,Alto Baudó (Pie de Pato),27025000,Ciudad Baudó - Pie De Pato (Alto Baudó - Chocó),2021,7,49047,14855.0,118.98,Lunes,2021-07-19 00:00:00,23.58
27,Chocó,27075,Bahía Solano (Mutis),27075000,Ciudad Mutis (Bahía Solano - Chocó),2021,7,674516,236268.0,1286.56,Jueves,2021-07-22 19:45:00,23.52
27,Chocó,27075,Bahía Solano (Mutis),27075001,Cupicá (Bahía Solano - Chocó),2021,7,59119,20817.0,139.51,Lunes,2021-07-12 19:30:00,21.49
27,Chocó,27075,Bahía Solano (Mutis),27075002,El Valle (Bahía Solano - Chocó),2021,7,159362,65978.0,338.45,Jueves,2021-07-22 19:30:00,23.46
27,Chocó,27077,Bajo Baudó (Pizarro),27077011,Piliza (Bajo Baudó (Pizarro) - Chocó),2021,7,5959,5988.0,35.2,Viernes,2021-07-02 19:00:00,6.2
27,Chocó,27077,Bajo Baudó (Pizarro),27077000,Pizarro (Bajo Baudó (Pizarro) - Chocó),2021,7,206504,102075.0,401.28,Martes,2021-07-06 19:15:00,23.48
27,Chocó,27099,Bojayá (Bellavista),27099000,Bellavista (Bojayá (Bellavista) - Chocó),2021,7,84736,24667.0,258.3,Lunes,2021-07-05 19:00:00,14.4
27,Chocó,27099,Bojayá (Bellavista),27099002,La Loma De Bojayá (Bojayá (Bellavista) - Chocó),2021,7,11242,5062.0,64.0,Jueves,2021-07-08 19:30:00,8.1
27,Chocó,27099,Bojayá (Bellavista),27099005,Napipí (Bojayá (Bellavista) - Chocó),2021,7,10215,3108.0,64.0,Viernes,2021-07-09 19:30:00,6.12
27,Chocó,27099,Bojayá (Bellavista),27099008,Puerto Conto (Bojayá (Bellavista) - Choco),2021,7,9421,2585.0,74.4,Jueves,2021-07-22 19:15:00,5.03
27,Chocó,27250,El Litoral Del San Juan,27250000,Santa Genoveva De Docordó (El Litoral Del San Juan - Chocó),2021,7,70378,39934.0,168.96,Viernes,2021-07-16 13:30:00,17.52
27,Chocó,27372,Juradó,27372000,Juradó (Juradó - Chocó),2021,7,161638,74315.0,303.36,Miércoles,2021-07-07 19:45:00,23.31
27,Chocó,27425,Medio Atrato (Beté),27425000,Beté (Medio Atrato (Beté) - Chocó),2021,7,20289,10538.0,84.0,Miércoles,2021-07-21 19:45:00,11.59
27,Chocó,27425,Medio Atrato (Beté),27425008,San Roque (Medio Atrato (Beté) - Chocó),2021,7,3181,889.0,27.58,Jueves,2021-07-15 19:15:00,4.34
27,Chocó,27495,Nuquí,27495001,Arusí (Nuquí - Choco),2021,7,10999,5376.0,48.0,Viernes,2021-07-09 20:00:00,9.12
27,Chocó,27495,Nuquí,27495912,Comunidad Indígena De Panguí - El Yucal (Nuquí - Chocó),2021,7,7175,2445.0,11.23,Sábado,2021-07-24 17:45:00,22.46
27,Chocó,27495,Nuquí,27495000,Nuquí (Nuquí - Chocó),2021,7,250756,76581.0,505.47,Jueves,2021-07-15 19:45:00,23.28
27,Chocó,27495,Nuquí,27495011,Puerto Jagua (Nuquí - Chocó),2021,7,426,75.0,3.48,Jueves,2021-07-01 21:00:00,5.43
27,Chocó,27001,Quibdó,27001029,Tagachi (Quibdó - Chocó),2021,7,8633,2975.0,41.23,Lunes,2021-07-26 13:15:00,8.15
27,Chocó,27800,Unguía,27800001,Balboa (Unguía - Chocó),2021,7,21354,8561.0,87.38,Sábado,2021-07-17 19:45:00,9.54
27,Chocó,27800,Unguía,27800005,Titumate (Unguía - Chocó),2021,7,18246,5516.0,94.07,Miércoles,2021-07-07 20:30:00,9.26
27,Chocó,27800,Unguía,27800000,Unguía (Unguía - Chocó),2021,7,426751,151030.0,911.86,Lunes,2021-07-19 20:30:00,21.59
94,Guainía,94343,Barrancominas,94343000,Barrancominas (Barrancominas - Guainía),2021,7,53463,17307.0,161.95,Miércoles,2021-07-21 19:00:00,13.48
94,Guainía,94001,Inírida,94001000,Inírida (Inírida - Guainía),2021,7,1539048,517740.0,2970.88,Jueves,2021-07-29 14:45:00,24.0
95,Guaviare,95200,Miraflores,95200000,Miraflores (Miraflores - Guaviare),2021,7,72315,24881.0,168.96,Viernes,2021-07-23 18:46:00,19.9
47,Magdalena,47189,Ciénaga,47189018,Palmor (Ciénaga - Magdalena),2021,7,80159,30431.0,166.4,Domingo,2021-07-04 00:45:00,21.51
50,Meta,50325,Mapiripán,50325000,Mapiripán (Mapiripán - Meta),2021,7,149997,59258.0,308.88,Miércoles,2021-07-28 18:45:00,23.56
52,Nariño,52250,El Charco,52250016,Alterón (Uribe Uribe) (El Charco - Nariño),2021,7,1321,238.0,18.14,Martes,2021-07-27 18:45:00,5.57
52,Nariño,52250,El Charco,52250023,Bazán (El Charco - Nariño),2021,7,18182,8786.0,100.8,Viernes,2021-07-30 20:15:00,7.24
52,Nariño,52250,El Charco,52250003,Bolívar - San Pedro (El Charco - Nariño),2021,7,3677,2501.0,22.24,Jueves,2021-07-15 19:15:00,6.13
52,Nariño,52250,El Charco,52250022,El Cuil Pueblo Nuevo (El Charco - Nariño),2021,7,5563,7257.0,28.22,Viernes,2021-07-09 19:30:00,7.36
52,Nariño,52250,El Charco,52250005,Las Mercedes (El Charco - Nariño),2021,7,1921,805.0,15.87,Sábado,2021-07-10 19:00:00,3.41
52,Nariño,52250,El Charco,52250007,San José Del Tapaje (El Charco - Nariño),2021,7,16244,4164.0,80.0,Sábado,2021-07-31 21:15:00,8.04
52,Nariño,52520,Francisco Pizarro,52520013,San Pedro Del Vino (Francisco Pizarro - Nariño),2021,7,4411,2141.0,29.06,Sábado,2021-07-10 19:15:00,6.3
52,Nariño,52390,La Tola,52390005,Aguacatal (La Tola - Nariño),2021,7,2053,424.0,13.55,Jueves,2021-07-15 18:45:00,6.25
52,Nariño,52390,La Tola,52390013,Amárales (La Tola - Nariño),2021,7,7561,2063.0,58.98,Miércoles,2021-07-21 20:00:00,5.29
52,Nariño,52390,La Tola,52390003,La Vigía De La Mar (La Tola - Nariño),2021,7,6297,2533.0,30.4,Sábado,2021-07-03 00:30:00,8.58
52,Nariño,52390,La Tola,52390009,Mulatos (La Tola - Nariño),2021,7,4832,3888.0,38.02,Miércoles,2021-07-21 19:15:00,6.24
52,Nariño,52390,La Tola,52390016,San Pablo Del Mar (La Tola - Nariño),2021,7,5049,1511.0,28.67,Jueves,2021-07-08 18:45:00,7.04
52,Nariño,52473,Mosquera,52473010,El Bajito De Echandía (Mosquera - Nariño),2021,7,3705,821.0,15.07,Jueves,2021-07-08 18:30:00,9.11
52,Nariño,52490,Olaya Herrera,52490913,Boca De Prieta (Olaya Herrera - Nariño),2021,7,3654,996.0,19.25,Viernes,2021-07-16 19:45:00,7.11
52,Nariño,52835,San Andrés de Tumaco,52835055,Bocas De Curay (Tumaco - Nariño),2021,7,8487,2807.0,55.2,Jueves,2021-07-15 18:30:00,6.33
52,Nariño,52835,San Andrés de Tumaco,52835016,Pital De La Costa (Tumaco - Nariño),2021,7,19896,11314.0,100.0,Sábado,2021-07-31 00:00:00,8.45
52,Nariño,52835,San Andrés de Tumaco,52835217,San Juan De La Costa (San Andrés De Tumaco - Nariño),2021,7,24442,8274.0,134.4,Viernes,2021-07-23 18:30:00,8.01
52,Nariño,52696,Santa Bárbara (Iscuandé),52696014,La Ensenada (Santa Bárbara (Iscuandé) - Nariño),2021,7,1956,1972.0,18.46,Miércoles,2021-07-28 19:45:00,4.55
52,Nariño,52696,Santa Bárbara (Iscuandé),52696017,Santa Rita (Santa Barbara (Iscuandé) - Nariño),2021,7,3384,1769.0,26.28,Jueves,2021-07-22 19:15:00,4.36
52,Nariño,52696,Santa Bárbara (Iscuandé),52696022,Secadero (Santa Bárbara (Iscuandé) - Nariño),2021,7,2704,1945.0,13.44,Martes,2021-07-27 18:30:00,8.54
86,Putumayo,86573,Puerto Leguízamo,86573009,Piñuña Negro (Puerto Leguízamo - Putumayo),2021,7,4350,2478.0,28.8,Sábado,2021-07-31 20:00:00,6.48
86,Putumayo,86573,Puerto Leguízamo,86573000,Puerto Leguízamo (Puerto Leguízamo - Putumayo),2021,7,861962,342040.0,1778.74,Jueves,2021-07-08 14:30:00,23.42
76,Valle del Cauca,76109,Buenaventura,76109032,San Francisco Naya (Buenaventura - Valle Del Cauca),2021,7,5823,2633.0,28.51,Miércoles,2021-07-07 23:45:00,8.05
97,Vaupés,97161,Carurú,97161000,Carurú (Carurú - Vaupés),2021,7,17752,2813.0,71.37,Jueves,2021-07-29 19:15:00,12.16
97,Vaupés,97001,Mitú,97001000,Mitú (Mitú - Vaupés),2021,7,1221413,377485.0,2559.94,Jueves,2021-07-29 23:45:00,24.0
97,Vaupés,97666,Taraira,97666000,Taraira (Taraira - Vaupés),2021,7,28872,8920.0,121.88,Martes,2021-07-27 00:30:00,10.49
99,Vichada,99773,Cumaribo,99773000,Cumaribo (Cumaribo - Vichada),2021,7,278417,122022.0,609.84,Martes,2021-07-13 14:45:00,23.32
99,Vichada,99524,La Primavera,99524000,La Primavera (La Primavera - Vichada),2021,7,302496,137297.0,576.36,Lunes,2021-07-12 18:30:00,24.0
99,Vichada,99001,Puerto Carreño,99001002,Casuarito (Puerto Carreño - Vichada),2021,7,22270,8640.0,113.87,Jueves,2021-07-15 19:15:00,8.31
99,Vichada,99001,Puerto Carreño,99001000,Puerto Carreño (Puerto Carreño - Vichada),2021,7,2154809,748079.0,3975.84,Jueves,2021-07-29 14:15:00,23.59
99,Vichada,99624,Santa Rosalía,99624000,Santa Rosalía (Santa Rosalía - Vichada),2021,7,126001,66150.0,314.45,Martes,2021-07-06 19:30:00,18.16
91,Amazonas,91001,Leticia,91001000,Leticia (Leticia - Amazonas),2021,6,3289472,1020489.0,6802.93,Jueves,2021-06-10 14:45:00,24.0
91,Amazonas,91540,Puerto Nariño,91540000,Puerto Nariño (Puerto Nariño - Amazonas),2021,6,100352,34091.0,221.06,Jueves,2021-06-03 18:30:00,23.57
91,Amazonas,91798,Tarapacá (Anm),91798000,Tarapacá (Tarapacá (Anm) - Amazonas),2021,6,22248,9635.0,83.47,Jueves,2021-06-17 15:15:00,10.15
5,Antioquia,5873,Vigía del Fuerte,5873002,Vegáez (Vigía Del Fuerte - Antioquia),2021,6,4629,305.0,42.21,Viernes,2021-06-18 17:30:00,6.33
5,Antioquia,5873,Vigía del Fuerte,5873000,Vigía Del Fuerte (Vigía Del Fuerte - Antioquia),2021,6,114198,50553.0,320.32,Domingo,2021-06-06 19:30:00,14.0
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88001,San Andrés,88001000,San Andrés (San Andrés - Archipiélago De San Andrés Y Providencia),2021,6,16428918,4618390.0,28402.76,Jueves,2021-06-17 15:45:00,24.0
13,Bolívar,13001,Cartagena De Indias,13001007,Isla Fuerte (Cartagena De Indias - Bolívar),2021,6,27979,15039.0,165.37,Sábado,2021-06-19 21:00:00,7.22
13,Bolívar,13001,Cartagena De Indias,13001037,Isla Múcura (Cartagena De Indias - Bolívar),2021,6,6701,2324.0,19.87,Lunes,2021-06-07 14:45:00,15.32
13,Bolívar,13001,Cartagena De Indias,13001017,Santa Cruz Del Islote (Cartagena De Indias - Bolívar),2021,6,18743,6651.0,46.91,Martes,2021-06-29 22:15:00,17.42
18,Caquetá,18150,Cartagena Del Chairá,18150001,Remolino Del Caguán (Cartagena Del Chaira - Caquetá),2021,6,14606,6595.0,78.57,Sábado,2021-06-19 18:45:00,8.09
18,Caquetá,18753,San Vicente del Caguán,18753002,Guacamayas (San Vicente del Caguán - Caquetá),2021,6,1137,455.0,33.46,Jueves,2021-06-03 19:15:00,1.48
18,Caquetá,18753,San Vicente del Caguán,18753015,Guayabal (San Vicente Del Caguán - Caquetá),2021,6,5187,2622.0,35.73,Domingo,2021-06-07 00:00:00,6.15
18,Caquetá,18753,San Vicente del Caguán,18753009,Puerto Betania (San Vicente Del Caguán - Caquetá),2021,6,5144,1989.0,44.36,Sábado,2021-06-05 19:00:00,5.11
85,Casanare,85430,Trinidad,85430001,Bocas Del Pauto (Trinidad - Casanare),2021,6,12348,7301.0,82.5,Miércoles,2021-06-09 18:45:00,6.35
19,Cauca,19318,Guapi,19318008,Limones (Guapi - Cauca),2021,6,8067,3358.0,36.03,Viernes,2021-06-25 16:30:00,9.44
19,Cauca,19318,Guapi,19318013,San Antonio De Guajuí (Guapi - Cauca),2021,6,11594,5021.0,51.1,Sábado,2021-06-12 19:30:00,9.57
19,Cauca,19418,López de Micay,19418024,Betania - Naya (López (Micay) - Cauca),2021,6,6346,2215.0,29.52,Sábado,2021-06-26 19:45:00,8.54
19,Cauca,19418,López de Micay,19418033,Boca Grande (López (Micay) - Cauca),2021,6,4352,855.0,28.76,Lunes,2021-06-21 18:45:00,6.6
19,Cauca,19418,López de Micay,19418038,Isla De Gallo (López De Micay - Cauca),2021,6,3590,1456.0,24.58,Sábado,2021-06-26 18:30:00,5.58
19,Cauca,19418,López de Micay,19418009,Noanamito (López De Micay - Cauca),2021,6,7106,2037.0,40.0,Sábado,2021-06-26 19:00:00,8.11
19,Cauca,19418,López de Micay,19418015,San Isidro (López De Micay - Cauca),2021,6,846,316.0,6.05,Viernes,2021-06-04 18:15:00,6.24
19,Cauca,19418,López de Micay,19418019,Zaragoza (Lopez De Micay - Cauca),2021,6,11364,5167.0,61.25,Viernes,2021-06-25 18:45:00,9.09
19,Cauca,19809,Timbiquí,19809014,Chacón (Timbiquí - Cauca),2021,6,4179,1136.0,28.46,Lunes,2021-06-28 20:00:00,5.58
19,Cauca,19809,Timbiquí,19809010,Comunidad De Chete (Timbiquí - Cauca),2021,6,4504,1712.0,36.16,Jueves,2021-06-03 19:15:00,5.06
19,Cauca,19809,Timbiquí,19809003,Coteje (Timbiquí - Cauca),2021,6,7137,4191.0,33.88,Miércoles,2021-06-30 19:00:00,8.21
19,Cauca,19809,Timbiquí,19809026,Los Brazos (Timbiquí - Cauca),2021,6,3521,682.0,46.54,Sábado,2021-06-05 19:45:00,3.03
19,Cauca,19809,Timbiquí,19809023,Puerto Saija (Timbiquí - Cauca),2021,6,15392,5516.0,166.85,Domingo,2021-06-13 20:15:00,4.53
19,Cauca,19809,Timbiquí,19809007,San José (Timbiquí - Cauca),2021,6,7047,4288.0,40.94,Domingo,2021-06-20 18:45:00,6.51
19,Cauca,19809,Timbiquí,19809008,Santa María (Timbiquí - Cauca),2021,6,10462,4312.0,66.5,Sábado,2021-06-19 19:45:00,6.37
27,Chocó,27006,Acandí,27006000,Acandí (Acandí - Chocó),2021,6,553208,210812.0,1179.2,Martes,2021-06-29 20:00:00,21.39
27,Chocó,27006,Acandí,27006003,Capurganá (Acandí - Choco),2021,6,282317,98813.0,750.46,Domingo,2021-06-13 22:15:00,17.25
27,Chocó,27006,Acandí,27006007,San Francisco (Acandí - Chocó),2021,6,20512,7599.0,117.17,Sábado,2021-06-12 19:30:00,7.53
27,Chocó,27025,Alto Baudó (Pie de Pato),27025000,Ciudad Baudó - Pie De Pato (Alto Baudó - Chocó),2021,6,46537,14670.0,109.91,Lunes,2021-06-28 19:30:00,23.58
27,Chocó,27075,Bahía Solano (Mutis),27075000,Ciudad Mutis (Bahía Solano - Chocó),2021,6,638399,234941.0,1239.92,Jueves,2021-06-10 19:00:00,23.51
27,Chocó,27075,Bahía Solano (Mutis),27075001,Cupicá (Bahía Solano - Chocó),2021,6,56613,20817.0,136.68,Jueves,2021-06-24 19:45:00,23.36
27,Chocó,27075,Bahía Solano (Mutis),27075002,El Valle (Bahía Solano - Chocó),2021,6,148007,60770.0,325.78,Martes,2021-06-08 19:15:00,23.52
27,Chocó,27077,Bajo Baudó (Pizarro),27077905,Buenavista (Bajo Baudó (Pizarro) - Chocó),2021,6,5274,863.0,25.15,Sábado,2021-06-19 19:00:00,8.08
27,Chocó,27077,Bajo Baudó (Pizarro),27077000,Pizarro (Bajo Baudó (Pizarro) - Chocó),2021,6,192293,92453.0,373.82,Jueves,2021-06-03 19:15:00,23.59
27,Chocó,27099,Bojayá (Bellavista),27099000,Bellavista (Bojayá (Bellavista) - Chocó),2021,6,89218,26542.0,246.51,Martes,2021-06-29 19:30:00,17.17
27,Chocó,27099,Bojayá (Bellavista),27099002,La Loma De Bojayá (Bojayá (Bellavista) - Chocó),2021,6,12198,5787.0,57.6,Martes,2021-06-01 14:15:00,10.6
27,Chocó,27099,Bojayá (Bellavista),27099008,Puerto Conto (Bojayá (Bellavista) - Choco),2021,6,13748,3748.0,69.6,Sábado,2021-06-19 19:30:00,7.48
27,Chocó,27250,El Litoral Del San Juan,27250000,Santa Genoveva De Docordó (El Litoral Del San Juan - Chocó),2021,6,71708,39399.0,170.15,Sábado,2021-06-19 23:30:00,18.49
27,Chocó,27372,Juradó,27372000,Juradó (Juradó - Chocó),2021,6,150303,68540.0,289.44,Lunes,2021-06-28 19:30:00,23.57
27,Chocó,27425,Medio Atrato (Beté),27425000,Beté (Medio Atrato (Beté) - Chocó),2021,6,19853,10197.0,76.0,Sábado,2021-06-12 20:00:00,12.15
27,Chocó,27495,Nuquí,27495001,Arusí (Nuquí - Choco),2021,6,10799,5055.0,48.0,Martes,2021-06-29 19:15:00,9.57
27,Chocó,27495,Nuquí,27495912,Comunidad Indígena De Panguí - El Yucal (Nuquí - Chocó),2021,6,7572,2492.0,11.6,Lunes,2021-06-29 00:45:00,23.45
27,Chocó,27495,Nuquí,27495000,Nuquí (Nuquí - Chocó),2021,6,229898,69451.0,468.86,Martes,2021-06-29 19:30:00,23.56
27,Chocó,27495,Nuquí,27495011,Puerto Jagua (Nuquí - Chocó),2021,6,919,389.0,3.84,Martes,2021-06-15 19:45:00,10.18
27,Chocó,27001,Quibdó,27001029,Tagachi (Quibdó - Chocó),2021,6,8794,3002.0,41.09,Sábado,2021-06-12 13:15:00,8.41
27,Chocó,27800,Unguía,27800001,Balboa (Unguía - Chocó),2021,6,20048,8075.0,88.04,Sábado,2021-06-05 18:45:00,10.05
27,Chocó,27800,Unguía,27800005,Titumate (Unguía - Chocó),2021,6,15235,4545.0,89.41,Sábado,2021-06-19 21:45:00,7.51
27,Chocó,27800,Unguía,27800000,Unguía (Unguía - Chocó),2021,6,375976,132286.0,868.56,Miércoles,2021-06-16 20:00:00,21.12
91,Amazonas,91001,Leticia,91001000,Leticia (Leticia - Amazonas),2021,5,3349573,1068525.0,6642.57,Viernes,2021-05-21 14:45:00,24.0
91,Amazonas,91540,Puerto Nariño,91540000,Puerto Nariño (Puerto Nariño - Amazonas),2021,5,104516,36339.0,210.32,Miércoles,2021-05-05 19:15:00,24.0
91,Amazonas,91798,Tarapacá (Anm),91798000,Tarapacá (Tarapacá (Anm) - Amazonas),2021,5,24043,10115.0,90.62,Sábado,2021-05-29 19:15:00,10.22
5,Antioquia,5873,Vigía del Fuerte,5873002,Vegáez (Vigía Del Fuerte - Antioquia),2021,5,3997,294.0,35.17,Miércoles,2021-05-19 19:00:00,5.18
5,Antioquia,5873,Vigía del Fuerte,5873000,Vigía Del Fuerte (Vigía Del Fuerte - Antioquia),2021,5,84101,36704.0,313.28,Sábado,2021-05-30 00:00:00,9.49
